product_id,customer_id,product_title,review_body,star_rating,product_category
B004MC1ZRO,352529,9V Battery Clip/Snap with 2.1 x 5.5 mm DC Coax Male Plug!,worked ok,3,Electronics
B00GZC35YK,27752708,"Anker Classic Portable Wireless Bluetooth Speaker, Powerful Sound with Enhanced Bass, 20 Hour Battery Life, and Built-in Mic, works with iPhone, iPad,Nexus, Laptops and More",It's good!!,5,Electronics
B00VMJEK2C,50256203,"ECHOGEAR Full Motion Articulating TV Wall Mount Bracket for most 37-70 inch LED, LCD, OLED and Plasma Flat Screen TVs w/ VESA patterns up to 600 x 400 - 16"" Extension - EGLF1-BK",Wall mount worked perfectly on Samsung 4K Curved 55&#34; SUHDTV. I used the spacers supplied as instructed for the curved back and mount is installed and couldn't ask for anything better. Superb product!,5,Electronics
B000GGKOG8,11109571,Channel Master Titan 2 Antenna Preamplifier,"I live 65 miles from nearest broadcast tower. I tried a small antenna without an amplifier but only got 2 channels.  I live in the mountains so I knew this was a challenge but I purchased the Channel Master CM-7777 and installed it. To my surprise.....I was able to get 20 channels on the small antenna. This prompted me to buy a larger antenna. After installing a large antenna on a tower 35ft. high with a rotator, I can get several channels from every direction. I am so..........pleased with this amplifier. No more satellite bills!",5,Electronics
B00IKTCZ9W,31978550,"Efest IMR 18650 2500 mAh 3.7V LI-MN High Drain Rechargeable Battery , Flat Top , Purple , 35 AMPS",Perfect battery!,5,Electronics
B00TU4VC8Q,45707092,Super Power Supply® AC / DC Adapter Charger Cord for Philips Norelco Precision 7310XL 7340XL 7110X 7380XL 7140XL 7345XL 7180XL 7325XL 7315XL 7115X 7145XL 7240XL 7350XL HQ7320 HQ7340 HQ7360 HQ7380 HQ7290 HQ7200 7120X 7160XL 7260XL 7950XL; Spectra and Sensotec 8894XL 8825XL 8831XL 8865XL 8890XL 8892XL 8895XL HQ8894 HQ8445 8846XL 8845XL 8867XL 8880XL 8881XL HQ8885 HQ8875 HQ8865 HQ8845 HQ8825 Wall Pl,"My husband is able to shave again, works great.",5,Electronics
B002JS0CVI,44839489,Infrared Resources 10ft Triple IR Shielded Emitter Cable and Emitter covers w/Confirmation for IR Repeaters etc.,Good quality...works exactly as stated.,5,Electronics
B0017O3UHI,15385812,Antennas Direct C2 ClearStream Television Antenna,"My husband and I have owned this antenna for six and a half years and it has worked so well for us! My husband is into electronics and did a lot of research before deciding that this antenna would best suit our needs. We use it to pick up over the air stations and it allows us to watch the local stations as well as stations from about 50 miles away, in ideal conditions. We don't watch a lot of TV anyway so this antenna lets us watch football games, news, and Sesame Street without a high price tag. Occasionally a station won't come in that well so we just move the antenna around and can usually find a sweet spot where it will work. For the price we paid, this antenna has saved us so much money and it has lasted a really long time without showing signs of deteriorating. It's also a nice, black color that doesn't stand out too much in our living room. Overall, we are very pleased with this antenna and would highly recommend it!",5,Electronics
B00GDDVDCW,12960665,Outdoor Technology Turtle Shell 2.0 Rugged Water-Resistant Wireless Bluetooth Hi-Fi Speaker,"Owned the device for a week, where I put it though my busy schedule and quite a bit of bumping and thumping, and the build performed flawlessly.  Bluetooth pairing was a breeze, and I loved the fact you can do everything with 3 buttons -- didn't need to look at the device a single time in that whole week since I could do everything just by tact.  This was a huge plus for me.  It's also incredibly portable, just a little fatter than a thick cell phone case and grippy enough to carry in one hand.  If you like turtles, you'll like this cute little box.  However...<br /><br />I tested it out-of-the-box, and connectivity wasn't the best -- at times sound would cut out and it wouldn't be as clear as it could have.  Sound issues were mostly resolved after a full charge, but the Bluetooth range wasn't as good as advertised, much less so when there were walls or even minor obstructions between the device and the turtle.  I would have easily overlooked these issues if the speaker's max volume had been louder.  It's really nice that it's sensitive and the volume is very gradual (great for night-time jams), but another 10 or so points of volume would have made me keep it.  To be fair, the speaker is small, and I'd be playing it in the car with the window down.  I thought the speaker volume was adequate inside a room.  But I didn't buy the speaker for my room, I bought it to bring with me on my adventures, for which unfortunately it wasn't loud enough.  I was sad to return it :(",4,Electronics
B00WG7UB5O,22595250,VIGICA Virtual Reality 3D Video Glasses VR Headset Bluetooth Game Controller Gamepad for Smartphone PC Windows Set-top Boxes,"I don't like it at all, and the control doesn't work.",1,Electronics
B00K3OP77Y,897930,Portta VGA + 3.5mm Audio to HDMI Mini Converter v1.3 support Uncompressed 2 Channel such as LPCM White,"work 1 time dead after that,  cheap",1,Electronics
B0031RFVJ4,20644889,"Belkin 6-Outlet Home and Office Power Strip Surge Protector with 4-Foot Power Cord, 720 Joules (BE106000-04)","Really great price on this set of two! They work perfectly, and offer surge protection to boot! I think I'll be ordering another pair soon. :D",5,Electronics
B00OLKV5TK,29368695,"Brainwavz Replacement Memory Foam Earpads - Suitable For Many Other Large Over The Ear Headphones - AKG, HifiMan, ATH, Philips, Fostex","I own the [[ASIN:B000ULAP4U Audio-Technica ATH-M50 Professional Studio Monitor Headphones]], and they're excellent. Unfortunately, the pads that come with them are anything but excellent. I have big ears, and hard foam pressing against my cartilage quickly becomes unbearable. As a result, I rarely used them until I looked into aftermarket pads and found these.<br /><br />After installing the Brainwavz, my previously excruciating headphones now deliver nothing but sweet audio bliss. No pain, no pressure, even after hours with them clamped to my head. It's a $20 miracle! :)",5,Electronics
B00LMGLWHG,39139029,"Cable Shield Cord Covers - 59"" Length","CSX-3, one came scratched and the other one doesn't stick to the wall. I'm going to have to get some liquid nail or something to keep it on the wall. To be honest, this is really meant for floors...I wouldn't by it for a wall again.",3,Electronics
B00870ZHCQ,5691365,"AmazonBasics High-Speed HDMI Cable - 3 Feet (0.9 Meter) Supports Ethernet, 3D, 4K and Audio Return","They don't work well, get damaged easily.",1,Electronics
B00KCHTHZA,16429868,Universal Replacement Remote Control Fit For WD Western Digital WDBGT0000NBK WDTV003RNN WDTV HDTV Live HD TV Media Player,Does the job,4,Electronics
B00RJUC9VW,30830368,UpBright NEW AC / DC Adapter For X-Rocker Transmitter 51XXX Wireless Connection Device XRocker Power Supply Cord Cable PS Wall Charger Input: 100 - 240 VAC 50/60Hz Worldwide Voltage Use PSU,Works perfect for the wireless for my son's gaming chair,5,Electronics
B00VMLFG3C,15286563,"ECHOGEAR Full Motion Articulating TV Wall Mount Bracket for 26-50 Inch TVs - Features 20 Inches of Extension, 15 Degrees of Tilt, and 180 Degrees of Swivel for Flat Screen TVs - EGMF1-BK","Awesome, worked for my tv.",5,Electronics
B00ARBPDOA,21407356,10 Pcs Replacement BNC Male to F Female Plug Metal Adapter Connectors,Combines durable shielded long distance coax to quick connecting BNC equipment jacks.,5,Electronics
B00N32I3FG,17068809,Sony 4 GB Bluetooth Sports Wearable MP3 Player,Very easy to use battery last a long time,5,Electronics
B00NJI9IRQ,5210264,SEVENSTAR 1500W Heavy-Duty Continuous Use Voltage Converter Transformer (TC 1500),AAA,5,Electronics
B00M0F4BYY,32927974,ECOOPRO® Lightweight Portable Adjustable Over Ear Stereo Earphone Headphones Headset for PC MP3 MP4 Tablet Most Smart Phone (Black/Red),"This was a gift for my 15 year old son.  He was very excited to receive them.  They are very good at noise cancelling and allow him to enjoy his music at home, in the car and pretty much on the go.  Down side as a parent...noise cancelling is so good.  Takes a bit a of yelling to get his attention!",5,Electronics
B00WE48SN6,277730,"[Waterproof Bluetooth Speaker] Arespark Portable Wireless Bluetooth 4.0 Speaker with 12 Hours Playtime,7W Dual Stereo Bass Radiato","I rate at 3 because the flap  for the charging port, I can shake it open I can drop it and it will come open. So really stop the water protection.",3,Electronics
B00ENH9D90,32783916,Sienoc USB to RS232 Serial 9 Pin Cable Adapter for PDA PC GPS Color Blue,"Included disk was useless. I had to find drivers online. This also wasn't plug and play. I installed the downloaded driver and then had to fiddle with things a little before it worked, but eventually it did work and I am happy with the product.",4,Electronics
B00TG88QCQ,44682268,iSkin TurboCharger:2X Faster Charging,I noticed that the charger that came with my new IPhone 6 plus took forever to charge up my phone so I did some research. After reading some articles about what I could try to charge my phone up faster I decided to take a chance on this one and I'm so happy to report that it works great! My phone charges really fast and I'm happy that I took a chance on this.<br /><br />I will note that I charge my phone up completely to 100% and then I also allow it to drain down to 25% or below... This allows me to only have to charge my phone once a day... Love it!,5,Electronics
B0038W0K2K,11580437,MEElectronics Sport-Fi M6 Noise Isolating In-Ear Headphones with Memory Wire,Very comfortable.,5,Electronics
B00ESM3RYM,52458513,Cable Matters Subwoofer Cord 3FT (Manufacturer Discontinued),Great value,5,Electronics
B013JZ183U,5174023,"Wireless Speaker, Venstar Portable Speaker Bluetooth Speaker Bluetooth 4.0 Aluminium Built-in Mic 2*5w Voice Prompt Shockproof High-def Sound Compatible with All Bluetooth Devices - Metal Black","I have been researching for a while now small bluetooth portable speakers. I wanted something with good sound that wasn't too pricey. I purchased this soundbot speaker and am really really happy with it! I have only had it for a couple of days so hopefully it will hold up for a while. But so far I am impressed with the sound quality, volume, bass and connectivity with my iphone. I definitely recommend it.",5,Electronics
B00ED5LTGM,45245737,Kinivo Mini Portable Speaker with Rechargeable Battery and Enhanced Bass Resonator,Could not figure them out,3,Electronics
B0071368WI,15684598,"Skullcandy Over-Ear Headphone with Mic, Locals Only","Turns out my first pair wasn't broken, it was the cord. But nonetheless I love these headphones and will always stick by skullcandy. These ones work great for metal. Which is better than the skull crusher ones. Those are NOT meant for metal lol These came earlier than expected and are exactly what was described by seller. Would definitely order from seller again :)",5,Electronics
B00OZLYURE,5550301,"100"" Diagonal16:9 HD Motorized Electric Auto Projector Screen w/ Remote Control Matte White 1.3 Gain",Everything went well the shipping and quality of the product are very good and I'm looking forward to watch some great Documentaries,4,Electronics
B00DI89EZI,15611140,KabelDirekt 1 x RCA Male to 2 x RCA Male Subwoofer / Y - RCA / Digital Audio Cable - Pro Series,Works like a champ and is good quality.,4,Electronics
B001TH7GSW,36894613,AmazonBasics Digital Optical Audio Toslink Cable - 6 Feet (1.8 Meters),cables did not fit into digital outlet on TV.,1,Electronics
B003L1ZYYW,8025497,AmazonBasics High Speed HDMI Cable,affordable and very good...,4,Electronics
